timestamp,timestampms,tid,price,amount,exchange,type
1609544339,1609544339301,18412170820,29399.94,0.05367492,gemini,buy
1609544337,1609544337926,18412170402,29399.48,0.02719905,gemini,sell
1609544337,1609544337926,18412170400,29399.48,0.01742989,gemini,sell
1609544337,1609544337926,18412170398,29399.56,0.00001626,gemini,sell
1609544337,1609544337926,18412170404,29398.85,0.16022,gemini,sell
1609544337,1609544337926,18412170406,29398.84,0.49803212,gemini,sell
1609544336,1609544336298,18412169676,29400.00,0.00581583,gemini,buy
1609544330,1609544330296,18412166919,29400.00,0.02326335,gemini,buy
1609544324,1609544324458,18412164152,29399.70,0.0000003389,gemini,buy
1609544317,1609544317031,18412161295,29399.58,0.01667028,gemini,buy
1609544273,1609544273949,18412141749,29400.00,0.00273243,gemini,buy
1609544267,1609544267369,18412138677,29400.00,0.0007483,gemini,buy
1609544263,1609544263421,18412137027,29399.92,0.0847376631,gemini,buy
1609544249,1609544249026,18412130812,29400.00,0.16670051,gemini,buy
1609544243,1609544243205,18412126743,29400.00,0.00497546,gemini,buy
1609544226,1609544226798,18412121751,29400.00,0.0170068,gemini,buy
1609544221,1609544221836,18412119745,29400.00,0.00003389,gemini,buy
1609544213,1609544213781,18412115840,29400.00,0.09504445,gemini,buy
1609544208,1609544208323,18412114653,29400.00,0.05102041,gemini,buy
1609544203,1609544203782,18412113528,29400.00,0.01269085,gemini,buy
1609544193,1609544193779,18412110939,29400.00,0.1595261,gemini,buy
1609544191,1609544191571,18412109825,29400.00,0.00162486,gemini,buy
1609544187,1609544187455,18412108174,29400.00,0.01667005,gemini,buy
1609544176,1609544176638,18412105415,29400.00,0.00294479,gemini,buy
1609544174,1609544174622,18412105036,29400.00,0.00131519,gemini,buy
1609544173,1609544173761,18412104914,29400.00,0.19602258,gemini,buy
1609544172,1609544172463,18412104651,29400.00,0.00131519,gemini,buy
1609544164,1609544164408,18412101688,29400.00,0.00328328,gemini,buy
1609544163,1609544163756,18412101465,29399.66,0.10348704,gemini,buy
1609544141,1609544141198,18412088586,29398.55,0.00243725,gemini,buy
1609544124,1609544124110,18412078447,29398.55,0.00414966,gemini,buy
1609544120,1609544120706,18412075193,29398.54,0.01009825,gemini,sell
1609544120,1609544120706,18412075191,29398.65,1.22388737,gemini,sell
1609544120,1609544120706,18412075189,29399.10,0.19971438,gemini,sell
1609544104,1609544104084,18412066232,29400.00,0.00046485,gemini,buy
1609544092,1609544092361,18412059415,29400.00,5.93606988,gemini,buy
1609544092,1609544092361,18412059413,29398.55,0.00003012,gemini,buy
1609544092,1609544092360,18412059404,29398.55,0.3403,gemini,buy
1609544091,1609544091985,18412059221,29398.54,0.05668934,gemini,buy
1609544089,1609544089165,18412058127,29398.54,0.01667087,gemini,buy
1609544088,1609544088905,18412058058,29398.54,0.00443311,gemini,buy
1609544083,1609544083174,18412056631,29398.54,0.0000003389,gemini,buy
1609544082,1609544082652,18412056428,29398.53,0.02040816,gemini,buy
1609544071,1609544071682,18412052497,29398.53,0.01078284,gemini,buy
1609544067,1609544067867,18412051148,29393.19,0.01000435,gemini,buy
1609544060,1609544060324,18412046797,29382.18,0.42663202,gemini,sell
1609544060,1609544060324,18412046795,29385.34,0.07336798,gemini,sell
1609544045,1609544045776,18412038965,29398.54,0.0053404,gemini,buy
1609544017,1609544017059,18412025228,29400.00,0.00833509,gemini,buy
1609544006,1609544006120,18412018798,29398.54,0.0216805,gemini,buy
1609544006,1609544006120,18412018796,29398.17,0.04500654,gemini,buy
1609543979,1609543979994,18412006875,29398.54,0.01667088,gemini,buy
1609543968,1609543968564,18411999880,29387.90,0.0318,gemini,sell
1609543963,1609543963492,18411996185,29381.16,0.00000446,gemini,buy
1609543963,1609543963492,18411996187,29397.34,0.0006224,gemini,buy
1609543962,1609543962929,18411995401,29381.16,0.00003,gemini,buy
1609543962,1609543962846,18411995262,29381.16,0.003,gemini,buy
1609543947,1609543947371,18411987227,29381.16,0.00046515,gemini,buy
1609543944,1609543944454,18411984052,29380.26,0.00060696,gemini,buy
1609543937,1609543937937,18411981393,29379.03,0.00275281,gemini,buy
1609543937,1609543937937,18411981391,29368.54,0.00053253,gemini,buy
1609543937,1609543937445,18411981118,29368.54,0.00786747,gemini,buy
1609543937,1609543937058,18411980871,29368.54,0.09,gemini,buy
1609543923,1609543923024,18411976498,29381.16,0.00049351,gemini,buy
1609543854,1609543854979,18411949396,29368.54,0.0000003393,gemini,buy
1609543854,1609543854539,18411949263,29361.35,0.00699139,gemini,buy
1609543850,1609543850160,18411947617,29361.35,0.00074907,gemini,buy
1609543811,1609543811493,18411934112,29369.46,0.03337329,gemini,buy
1609543791,1609543791617,18411926118,29370.74,0.05561767,gemini,buy
1609543784,1609543784751,18411923097,29362.04,0.03340415,gemini,buy
1609543777,1609543777086,18411917899,29329.97,0.01598366,gemini,sell
1609543777,1609543777086,18411917897,29329.98,0.08401634,gemini,sell
1609543763,1609543763940,18411911061,29351.88,0.00633689,gemini,buy
1609543763,1609543763940,18411911059,29350.34,0.00000313,gemini,buy
1609543752,1609543752507,18411908583,29349.98,0.00248274,gemini,buy
1609543734,1609543734093,18411904600,29349.98,0.00568733,gemini,buy
1609543733,1609543733277,18411904310,29349.98,0.00557632,gemini,buy
1609543716,1609543716520,18411896361,29350.34,0.00003,gemini,buy
1609543715,1609543715594,18411895528,29350.34,0.2692,gemini,buy
1609543686,1609543686161,18411886364,29350.51,0.03339412,gemini,buy
1609543673,1609543673275,18411882445,29352.42,0.00131706,gemini,buy
1609543660,1609543660814,18411877575,29352.42,0.0734671,gemini,buy
1609543652,1609543652053,18411874556,29328.40,0.02318088,gemini,sell
1609543652,1609543652053,18411874554,29350.00,0.01022146,gemini,sell
1609543634,1609543634453,18411864059,29358.25,0.01135716,gemini,buy
1609543613,1609543613984,18411857571,29350.34,0.3238172,gemini,sell
1609543613,1609543613984,18411857569,29350.45,0.08130893,gemini,sell
1609543613,1609543613682,18411857488,29362.43,0.00109029,gemini,buy
1609543603,1609543603323,18411852912,29362.43,0.00486655,gemini,buy
1609543589,1609543589391,18411844697,29366.35,0.0000003393,gemini,buy
1609543579,1609543579634,18411840875,29350.35,0.34088027,gemini,buy
1609543579,1609543579634,18411840873,29350.03,0.34091973,gemini,buy
1609543573,1609543573293,18411838765,29350.05,0.00629847,gemini,buy
1609543538,1609543538780,18411826406,29362.59,0.00699193,gemini,buy
1609543516,1609543516813,18411818037,29365.97,0.00749243,gemini,buy
1609543512,1609543512934,18411816426,29367.20,0.01264573,gemini,buy
1609543502,1609543502897,18411811717,29361.72,0.0016969581,gemini,buy
1609543484,1609543484070,18411806443,29361.72,0.01669091,gemini,buy
1609543465,1609543465775,18411801736,29365.02,0.00557239,gemini,buy
1609543460,1609543460856,18411799956,29365.02,0.00699103,gemini,buy
1609543457,1609543457961,18411798728,29365.02,0.05007012,gemini,buy
1609543455,1609543455548,18411798229,29364.96,0.00162673,gemini,buy
1609543453,1609543453887,18411797970,29364.96,0.00557239,gemini,buy
1609543452,1609543452979,18411797769,29365.02,0.02269814,gemini,buy
1609543435,1609543435971,18411790036,29356.69,0.00000919,gemini,sell
1609543435,1609543435177,18411789573,29356.69,1.0512,gemini,sell
1609543434,1609543434743,18411789125,29356.69,0.00916239,gemini,sell
1609543423,1609543423376,18411785099,29366.24,0.00162673,gemini,buy
1609543417,1609543417197,18411782264,29366.24,0.01667955,gemini,buy
1609543411,1609543411754,18411779853,29383.24,0.0074611474,gemini,buy
1609543410,1609543410483,18411779543,29383.24,0.00162647,gemini,buy
1609543397,1609543397685,18411775240,29385.51,0.00079607,gemini,buy
1609543384,1609543384404,18411770539,29370.98,0.01973138,gemini,buy
1609543383,1609543383917,18411770452,29370.98,0.00062707,gemini,buy
1609543371,1609543371065,18411766293,29371.96,0.00328637,gemini,buy
1609543366,1609543366395,18411764296,29369.00,0.0000003393,gemini,buy
1609543359,1609543359097,18411760160,29361.50,0.00162699,gemini,buy
1609543349,1609543349139,18411754173,29394.80,0.00103182,gemini,buy
1609543337,1609543337716,18411751034,29394.80,0.00074835,gemini,buy
1609543325,1609543325873,18411748138,29394.80,0.00328382,gemini,buy
1609543318,1609543318609,18411745807,29394.80,0.0033900969,gemini,buy
1609543312,1609543312950,18411744637,29394.80,0.04418352,gemini,buy
1609543312,1609543312138,18411744467,29394.80,0.00328382,gemini,buy
1609543303,1609543303393,18411742149,29394.80,0.00162515,gemini,buy
1609543296,1609543296039,18411739319,29394.80,0.00429933,gemini,buy
1609543285,1609543285564,18411734933,29394.80,0.00497634,gemini,buy
1609543274,1609543274379,18411731702,29395.57,0.00328373,gemini,buy
1609543268,1609543268842,18411729364,29397.79,0.01000278,gemini,buy
1609543265,1609543265147,18411727964,29397.79,0.02167659,gemini,buy
1609543261,1609543261795,18411725651,29392.26,0.00135446,gemini,buy
1609543257,1609543257024,18411724658,29392.26,0.00060292,gemini,buy
1609543252,1609543252718,18411723372,29392.26,0.00046501,gemini,buy
1609543243,1609543243658,18411720522,29392.26,0.00013575,gemini,buy
1609543237,1609543237012,18411717870,29387.21,0.00162557,gemini,buy
1609543226,1609543226759,18411715005,29382.04,0.01609966,gemini,buy
1609543218,1609543218873,18411711498,29390.50,0.00131641,gemini,buy
1609543217,1609543217464,18411711107,29390.50,0.0141855,gemini,buy
1609543215,1609543215953,18411710461,29390.50,0.00548489,gemini,buy
1609543204,1609543204062,18411705409,29388.90,0.00328448,gemini,buy
1609543190,1609543190899,18411700188,29379.18,0.02837101,gemini,buy
1609543166,1609543166255,18411692495,29375.91,0.01668372,gemini,buy
1609543157,1609543157189,18411689139,29375.91,0.01610873,gemini,buy
1609543154,1609543154106,18411687977,29375.91,0.00557483,gemini,buy
1609543148,1609543148450,18411684238,29362.63,0.00128806,gemini,buy
1609543147,1609543147613,18411683981,29362.63,0.00498179,gemini,buy
1609543142,1609543142941,18411682248,29362.63,0.00328742,gemini,buy
1609543137,1609543137964,18411680708,29357.53,0.00667732,gemini,buy
1609543135,1609543135695,18411680041,29357.53,0.00328799,gemini,buy
1609543135,1609543135139,18411679891,29357.53,0.00162721,gemini,buy
1609543122,1609543122683,18411673686,29376.29,0.05375492,gemini,buy
1609543122,1609543122683,18411673684,29376.28,0.04634066,gemini,buy
1609543111,1609543111379,18411669577,29376.28,0.00328589,gemini,buy
1609543104,1609543104766,18411667749,29377.89,0.00162605,gemini,buy
1609543094,1609543094804,18411663547,29340.23,0.045,gemini,sell
1609543084,1609543084121,18411658448,29356.69,0.00330548,gemini,buy
1609543083,1609543083280,18411657938,29356.69,0.00067822,gemini,buy
1609543071,1609543071769,18411654492,29356.69,0.0000003394,gemini,buy
1609543052,1609543052947,18411645218,29324.60,0.00480698,gemini,sell
1609543043,1609543043920,18411640453,29345.21,0.00062762,gemini,buy
1609543034,1609543034853,18411637123,29345.21,0.03340234,gemini,buy
1609543022,1609543022394,18411630852,29351.94,0.00003395,gemini,buy
1609543021,1609543021737,18411629526,29322.90,0.33786,gemini,buy
1609543018,1609543018206,18411628308,29321.57,0.00329202,gemini,buy
1609543014,1609543014465,18411626378,29322.90,0.00329187,gemini,buy
1609543002,1609543002863,18411620553,29325.73,0.03342453,gemini,buy
1609542996,1609542996006,18411618632,29325.73,0.000676558,gemini,buy
1609542995,1609542995720,18411618585,29325.73,0.00329155,gemini,buy
1609542992,1609542992137,18411617597,29325.73,0.00162898,gemini,buy
1609542983,1609542983859,18411614881,29330.85,0.00162869,gemini,buy
1609542983,1609542983545,18411614737,29330.85,0.0066834,gemini,buy
1609542973,1609542973259,18411610526,29326.14,0.00231924,gemini,buy
1609542973,1609542973259,18411610524,29326.13,0.00003513,gemini,buy
1609542965,1609542965613,18411605970,29330.92,0.00002376,gemini,sell
1609542964,1609542964062,18411604675,29330.92,0.8494,gemini,sell
1609542957,1609542957629,18411601931,29332.17,0.16707059,gemini,buy
1609542956,1609542956892,18411601657,29332.17,0.00498696,gemini,buy
1609542954,1609542954286,18411600726,29333.48,0.00001698,gemini,buy
1609542954,1609542954286,18411600728,29333.49,0.00044862,gemini,buy
1609542953,1609542953492,18411600211,29336.33,0.01169614,gemini,buy
1609542951,1609542951947,18411599742,29337.79,0.00030558,gemini,buy
1609542946,1609542946195,18411597985,29341.10,0.00062771,gemini,buy
1609542945,1609542945527,18411597806,29341.10,0.00327134,gemini,buy
1609542945,1609542945527,18411597804,29341.09,0.00001919,gemini,buy
1609542901,1609542901332,18411581437,29348.08,0.00472567,gemini,buy
1609542895,1609542895985,18411577940,29349.00,0.00027258,gemini,sell
1609542895,1609542895059,18411577684,29349.01,0.1669901,gemini,buy
1609542881,1609542881788,18411573571,29349.01,0.0001703,gemini,buy
1609542881,1609542881284,18411573372,29349.01,0.00153309,gemini,buy
1609542854,1609542854506,18411560992,29345.82,0.01078408,gemini,buy
1609542852,1609542852884,18411560236,29345.60,0.00009204,gemini,buy
1609542852,1609542852884,18411560238,29345.61,0.00018035,gemini,buy
1609542848,1609542848110,18411556615,29356.84,0.034,gemini,sell
1609542848,1609542848579,18411557366,29356.85,0.0000003394,gemini,buy
1609542848,1609542848902,18411557750,29356.84,0.00005,gemini,sell
1609542847,1609542847426,18411556351,29364.33,0.00832115,gemini,buy
1609542847,1609542847426,18411556349,29364.25,0.00002382,gemini,buy
1609542835,1609542835070,18411553101,29364.26,0.00328723,gemini,buy
1609542831,1609542831310,18411551828,29364.26,0.00013588,gemini,buy
1609542824,1609542824540,18411549292,29364.26,0.00328723,gemini,buy
1609542803,1609542803932,18411542036,29364.29,0.00667578,gemini,buy
1609542802,1609542802852,18411541669,29364.29,0.00128798,gemini,buy
1609542788,1609542788319,18411532550,29373.71,0.00667364,gemini,buy
1609542780,1609542780223,18411529650,29375.17,0.0010328,gemini,buy
1609542770,1609542770216,18411526703,29372.39,0.16685716,gemini,buy
1609542756,1609542756120,18411522685,29373.85,0.00013583,gemini,buy
1609542756,1609542756633,18411522967,29373.85,0.00396385,gemini,buy
1609542754,1609542754752,18411522445,29373.85,0.00079638,gemini,buy
1609542744,1609542744499,18411518099,29371.36,0.00030523,gemini,buy
1609542739,1609542739716,18411514708,29371.70,0.0033927631,gemini,buy
1609542735,1609542735245,18411513171,29371.70,0.00162643,gemini,buy
1609542735,1609542735060,18411513043,29370.24,0.05019903,gemini,buy
1609542735,1609542735505,18411513365,29371.70,0.01702457,gemini,buy
1609542714,1609542714037,18411506820,29371.36,0.00557271,gemini,buy
1609542712,1609542712121,18411505900,29372.82,0.00103282,gemini,buy
1609542710,1609542710853,18411505430,29372.82,0.00162637,gemini,buy
1609542708,1609542708075,18411504689,29372.82,0.00901025,gemini,buy
1609542699,1609542699547,18411501312,29372.82,0.02335966,gemini,buy
1609542681,1609542681813,18411494795,29369.56,0.05784956,gemini,buy
1609542681,1609542681813,18411494793,29369.55,0.01108844,gemini,buy
1609542679,1609542679596,18411493978,29369.55,0.00029339,gemini,buy
1609542676,1609542676822,18411492720,29369.55,0.00030525,gemini,buy
1609542676,1609542676963,18411492762,29369.55,0.00162655,gemini,buy
1609542675,1609542675602,18411492428,29369.55,0.0006271,gemini,buy
1609542671,1609542671477,18411490237,29369.31,0.00005608,gemini,sell
1609542671,1609542671477,18411490241,29352.51,0.15848608,gemini,sell
